Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo
5,7/29/2022,9:45:22 PM,Raccoon,1
5,7/29/2022,11:12:16 PM,Raccoon,1
5,7/29/2022,9:18:35 PM,Virginia Opossum,1
5,7/29/2022,5:06:40 PM,White-tailed Deer,1
5,7/29/2022,5:06:48 PM,White-tailed Deer,1
6,7/29/2022,3:10:10 PM,Bird,1
6,7/29/2022,4:18:57 PM,Bird,1
6,7/29/2022,4:38:48 PM,Bird,1
8,7/29/2022,5:12:53 PM,Person,1
17,7/29/2022,7:38:45 PM,Cottontail,1
17,7/29/2022,11:14:16 AM,Person,1
17,7/29/2022,10:20:08 PM,Raccoon,1
17,7/29/2022,11:10:13 PM,White-tailed Deer,1
18,7/29/2022,10:00:00 PM,White-tailed Deer,1
18,7/29/2022,11:42:34 PM,White-tailed Deer,1
25,7/29/2022,11:03:20 PM,Rat,1
32,7/29/2022,1:06:32 PM,Bird,1
32,7/29/2022,8:25:48 AM,Domestic Cat,1
32,7/29/2022,11:19:07 AM,Domestic Cat,1
32,7/29/2022,2:43:15 PM,Domestic Cat,1
32,7/29/2022,2:52:32 PM,Domestic Cat,1
32,7/29/2022,5:26:07 PM,Domestic Cat,1
32,7/29/2022,7:48:59 PM,Domestic Cat,1
32,7/29/2022,10:12:41 PM,Domestic Cat,1
33,7/29/2022,8:12:50 AM,Cottontail,1
34,7/29/2022,8:25:02 PM,Bird,1
34,7/29/2022,7:53:25 PM,Cottontail,1
35,7/29/2022,8:46:17 PM,Red Fox,1
38,7/29/2022,9:38:52 PM,Raccoon,1
40,7/29/2022,11:26:57 AM,Bird,1
40,7/29/2022,11:54:09 AM,Bird,1
40,7/29/2022,3:36:52 PM,Bird,1
40,7/29/2022,3:19:29 PM,Gray Squirrel,1
40,7/29/2022,3:26:21 PM,Gray Squirrel,1
40,7/29/2022,4:04:14 PM,Gray Squirrel,1
40,7/29/2022,4:18:17 PM,Gray Squirrel,1
40,7/29/2022,9:23:56 PM,Nine-banded Armadillo,1
40,7/29/2022,10:42:27 PM,Nine-banded Armadillo,1
40,7/29/2022,10:31:18 PM,Virginia Opossum,1
40,7/29/2022,10:46:27 PM,Virginia Opossum,1
40,7/29/2022,7:32:23 PM,White-tailed Deer,1
40,7/29/2022,7:32:43 PM,White-tailed Deer,1
41,7/29/2022,4:33:01 PM,Domestic Dog,1
41,7/29/2022,11:13:58 AM,Gray Squirrel,1
44,7/29/2022,9:22:01 AM,Person,1
44,7/29/2022,9:37:44 AM,Person,1
44,7/29/2022,10:20:54 AM,Person,1
44,7/29/2022,10:46:04 AM,Person,1
46,7/29/2022,6:08:43 PM,Gray Squirrel,1
47,7/29/2022,3:36:10 PM,Person,1
49,7/29/2022,8:43:01 AM,Bird,1
49,7/29/2022,11:44:27 AM,Bird,1
49,7/29/2022,6:02:56 PM,Bird,1
49,7/29/2022,9:38:41 PM,Nine-banded Armadillo,1
49,7/29/2022,11:40:43 PM,Raccoon,1
49,7/29/2022,9:26:57 PM,Virginia Opossum,1
51,7/29/2022,8:33:34 PM,Raccoon,1
52,7/29/2022,1:32:30 PM,Gray Squirrel,1
54,7/29/2022,10:28:53 PM,Nine-banded Armadillo,1
54,7/29/2022,6:01:41 PM,White-tailed Deer,1
56,7/29/2022,2:24:31 PM,Bird,1
56,7/29/2022,8:08:43 AM,Chipmunk,1
56,7/29/2022,8:47:55 AM,Chipmunk,1
56,7/29/2022,11:30:43 AM,Chipmunk,1
56,7/29/2022,9:28:25 PM,Gray Fox,1
56,7/29/2022,11:10:19 PM,Raccoon,1
56,7/29/2022,7:30:29 PM,White-tailed Deer,1
57,7/29/2022,4:51:29 PM,Chipmunk,1
57,7/29/2022,11:17:42 AM,Gray Squirrel,1
57,7/29/2022,8:53:28 PM,Nine-banded Armadillo,1
59,7/29/2022,11:14:31 AM,Domestic Dog,1
59,7/29/2022,11:19:41 PM,Nine-banded Armadillo,1
59,7/29/2022,10:05:35 AM,Person,1
59,7/29/2022,11:14:29 AM,Person,1
59,7/29/2022,2:41:35 PM,Person,1
59,7/29/2022,8:27:16 PM,Raccoon,1
59,7/29/2022,11:17:45 PM,Raccoon,1
60,7/29/2022,7:52:13 PM,White-tailed Deer,1
61,7/29/2022,8:02:18 AM,Chipmunk,1
61,7/29/2022,10:08:21 AM,Chipmunk,1
61,7/29/2022,12:23:43 PM,Chipmunk,1
61,7/29/2022,1:20:47 PM,Chipmunk,1
61,7/29/2022,10:37:47 AM,Gray Squirrel,1
61,7/29/2022,12:32:55 PM,Gray Squirrel,1
61,7/29/2022,1:44:08 PM,Gray Squirrel,1
61,7/29/2022,1:50:00 PM,Gray Squirrel,1
61,7/29/2022,2:23:16 PM,Gray Squirrel,1
61,7/29/2022,8:11:35 PM,White-tailed Deer,1
63,7/29/2022,7:18:08 PM,White-tailed Deer,1
63,7/29/2022,7:18:10 PM,White-tailed Deer,1
65,7/29/2022,7:16:44 PM,Person,1
66,7/29/2022,11:26:31 PM,Coyote,1
66,7/29/2022,8:20:13 AM,Domestic Cat,1
66,7/29/2022,9:39:36 AM,Gray Squirrel,1
66,7/29/2022,11:43:00 PM,Nine-banded Armadillo,1
66,7/29/2022,7:01:54 PM,White-tailed Deer,1
71,7/29/2022,10:17:05 PM,Raccoon,1
72,7/29/2022,7:44:55 PM,Bird,1
72,7/29/2022,10:08:14 PM,Domestic Cat,1
72,7/29/2022,2:21:23 PM,Person,1
73,7/29/2022,6:55:06 PM,Bird,1
73,7/29/2022,3:17:35 PM,Gray Squirrel,1
73,7/29/2022,3:27:01 PM,Gray Squirrel,1
76,7/29/2022,10:04:28 PM,Coyote,1
78,7/29/2022,7:10:58 PM,Cottontail,1
78,7/29/2022,12:52:03 PM,Coyote,1
79,7/29/2022,5:36:43 PM,Bird,1
79,7/29/2022,8:24:21 AM,Domestic Cat,1
81,7/29/2022,10:51:50 PM,Raccoon,1
82,7/29/2022,4:28:12 PM,Bird,1
86,7/29/2022,4:45:37 PM,Cottontail,1
86,7/29/2022,5:20:42 PM,Cottontail,1
86,7/29/2022,6:04:30 PM,Cottontail,1
86,7/29/2022,9:14:17 PM,Cottontail,1
88,7/29/2022,8:46:11 AM,Raccoon,1
88,7/29/2022,8:52:55 AM,Raccoon,1
88,7/29/2022,9:06:54 AM,Raccoon,1
88,7/29/2022,9:17:26 AM,Raccoon,1
88,7/29/2022,9:26:42 AM,Raccoon,1
88,7/29/2022,11:56:26 AM,Virginia Opossum,1
88,7/29/2022,8:57:19 AM,Raccoon,2
88,7/29/2022,9:08:17 AM,Raccoon,3
91,7/29/2022,1:22:58 PM,White-tailed Deer,1
93,7/29/2022,10:54:18 AM,Gray Squirrel,1
93,7/29/2022,9:05:20 PM,Virginia Opossum,1
93,7/29/2022,9:16:52 PM,Virginia Opossum,1
93,7/29/2022,11:18:21 PM,White-tailed Deer,1
94,7/29/2022,9:46:21 AM,White-tailed Deer,1
94,7/29/2022,9:46:50 AM,White-tailed Deer,1
94,7/29/2022,9:47:31 AM,White-tailed Deer,1
94,7/29/2022,9:47:52 AM,White-tailed Deer,1
94,7/29/2022,9:48:02 AM,White-tailed Deer,1
94,7/29/2022,10:04:58 AM,White-tailed Deer,1
94,7/29/2022,10:15:09 AM,White-tailed Deer,1
94,7/29/2022,10:15:10 AM,White-tailed Deer,1
94,7/29/2022,10:27:59 AM,White-tailed Deer,1
94,7/29/2022,10:27:59 AM,White-tailed Deer,1
94,7/29/2022,11:04:03 AM,White-tailed Deer,1
94,7/29/2022,11:27:06 AM,White-tailed Deer,1
94,7/29/2022,2:01:02 PM,White-tailed Deer,1
94,7/29/2022,2:45:00 PM,White-tailed Deer,1
96,7/29/2022,6:41:59 PM,White-tailed Deer,1
96,7/29/2022,6:42:00 PM,White-tailed Deer,1
98,7/29/2022,8:09:15 PM,Virginia Opossum,1
98,7/29/2022,7:56:32 PM,Raccoon,2
99,7/29/2022,1:56:48 PM,Domestic Dog,1
100,7/29/2022,12:28:47 PM,Groundhog,1
100,7/29/2022,12:51:37 PM,Groundhog,1
100,7/29/2022,7:51:00 PM,Person,1
100,7/29/2022,1:13:29 PM,Virginia Opossum,1
100,7/29/2022,3:57:27 PM,Virginia Opossum,1
101,7/29/2022,8:16:33 PM,Raccoon,1
102,7/29/2022,9:05:10 PM,Domestic Dog,1
1,7/30/2022,1:36:27 PM,White-tailed Deer,1
1,7/30/2022,1:39:05 PM,White-tailed Deer,1
1,7/30/2022,1:45:23 PM,White-tailed Deer,1
5,7/30/2022,3:09:54 PM,Groundhog,1
5,7/30/2022,8:57:01 PM,Virginia Opossum,1
5,7/30/2022,6:28:17 PM,White-tailed Deer,1
5,7/30/2022,8:06:46 PM,White-tailed Deer,1
5,7/30/2022,8:07:53 PM,White-tailed Deer,1
8,7/30/2022,7:00:51 PM,White-tailed Deer,1
8,7/30/2022,7:01:08 PM,White-tailed Deer,1
8,7/30/2022,7:01:10 PM,White-tailed Deer,1
8,7/30/2022,7:01:32 PM,White-tailed Deer,1
8,7/30/2022,7:03:56 PM,White-tailed Deer,1
17,7/30/2022,5:19:54 PM,Cottontail,1
17,7/30/2022,12:17:52 PM,Domestic Cat,1
17,7/30/2022,1:46:05 PM,Gray Squirrel,1
17,7/30/2022,8:40:59 PM,Raccoon,1
18,7/30/2022,8:08:42 PM,Domestic Cat,1
18,7/30/2022,10:17:30 PM,Raccoon,1
22,7/30/2022,12:10:39 PM,White-tailed Deer,1
25,7/30/2022,8:32:02 AM,Gray Squirrel,1
26,7/30/2022,12:25:25 PM,White-tailed Deer,1
26,7/30/2022,12:25:33 PM,White-tailed Deer,1
26,7/30/2022,12:32:06 PM,White-tailed Deer,1
29,7/30/2022,12:16:51 PM,Chipmunk,1
29,7/30/2022,1:03:03 PM,Chipmunk,1
29,7/30/2022,1:13:17 PM,Chipmunk,1
29,7/30/2022,1:20:05 PM,Chipmunk,1
29,7/30/2022,1:41:20 PM,Chipmunk,1
29,7/30/2022,4:52:12 PM,Groundhog,1
29,7/30/2022,9:16:54 PM,Rat,1
32,7/30/2022,1:41:10 PM,Domestic Cat,1
32,7/30/2022,2:12:38 PM,Person,1
34,7/30/2022,3:55:42 PM,Raccoon,1
34,7/30/2022,11:33:53 AM,White-tailed Deer,1
35,7/30/2022,9:14:00 PM,Domestic Cat,1
35,7/30/2022,12:44:55 PM,Red Fox,1
38,7/30/2022,8:07:14 PM,Raccoon,2
40,7/30/2022,4:10:34 PM,Bird,1
40,7/30/2022,2:50:32 PM,White-tailed Deer,1
40,7/30/2022,2:50:41 PM,White-tailed Deer,1
40,7/30/2022,11:34:48 PM,White-tailed Deer,1
43,7/30/2022,2:22:47 PM,Gray Squirrel,1
46,7/30/2022,6:26:36 PM,Domestic Dog,1
46,7/30/2022,8:48:05 PM,Domestic Dog,1
46,7/30/2022,8:49:43 PM,Domestic Dog,1
47,7/30/2022,1:17:41 PM,Person,1
47,7/30/2022,7:21:53 PM,Person,1
49,7/30/2022,3:31:44 PM,Gray Squirrel,1
49,7/30/2022,4:48:45 PM,Gray Squirrel,1
49,7/30/2022,5:48:50 PM,Gray Squirrel,1
49,7/30/2022,5:56:21 PM,Gray Squirrel,1
49,7/30/2022,12:11:02 PM,Gray Squirrel,1
49,7/30/2022,10:42:35 PM,Raccoon,1
50,7/30/2022,3:53:01 PM,Gray Squirrel,1
50,7/30/2022,11:44:42 PM,Virginia Opossum,1
52,7/30/2022,5:47:40 PM,Gray Squirrel,1
52,7/30/2022,7:13:05 PM,White-tailed Deer,1
52,7/30/2022,7:13:11 PM,White-tailed Deer,1
52,7/30/2022,7:13:17 PM,White-tailed Deer,1
53,7/30/2022,11:47:09 AM,White-tailed Deer,1
54,7/30/2022,2:35:57 PM,Gray Squirrel,1
54,7/30/2022,5:55:10 PM,Gray Squirrel,1
54,7/30/2022,6:07:05 PM,Gray Squirrel,1
54,7/30/2022,9:43:19 PM,Nine-banded Armadillo,1
54,7/30/2022,9:43:20 PM,Nine-banded Armadillo,1
54,7/30/2022,9:51:00 PM,Raccoon,1
54,7/30/2022,2:49:45 PM,White-tailed Deer,1
55,7/30/2022,9:05:16 PM,Nine-banded Armadillo,1
55,7/30/2022,10:50:10 PM,Raccoon,1
56,7/30/2022,11:26:27 PM,Nine-banded Armadillo,1
56,7/30/2022,11:23:10 PM,Virginia Opossum,1
57,7/30/2022,6:51:18 PM,Chipmunk,1
57,7/30/2022,10:50:13 PM,Nine-banded Armadillo,1
59,7/30/2022,7:06:16 PM,Cottontail,1
59,7/30/2022,9:53:59 PM,Raccoon,1
59,7/30/2022,9:17:13 PM,Virginia Opossum,1
61,7/30/2022,1:37:27 PM,Chipmunk,1
61,7/30/2022,1:58:12 PM,Chipmunk,1
61,7/30/2022,12:33:40 PM,Gray Squirrel,1
61,7/30/2022,1:17:22 PM,Gray Squirrel,1
61,7/30/2022,1:26:43 PM,Gray Squirrel,1
61,7/30/2022,1:52:48 PM,Gray Squirrel,1
61,7/30/2022,2:17:16 PM,Gray Squirrel,1
61,7/30/2022,3:40:24 PM,Gray Squirrel,1
61,7/30/2022,4:23:58 PM,Gray Squirrel,1
61,7/30/2022,5:34:47 PM,Gray Squirrel,1
61,7/30/2022,6:29:48 PM,Gray Squirrel,1
61,7/30/2022,9:04:05 PM,Nine-banded Armadillo,1
61,7/30/2022,12:16:03 PM,White-tailed Deer,1
65,7/30/2022,8:50:49 AM,Bird,1
65,7/30/2022,3:09:29 PM,Gray Squirrel,1
65,7/30/2022,6:55:24 PM,Person,1
65,7/30/2022,7:11:09 PM,Person,1
66,7/30/2022,7:42:57 PM,White-tailed Deer,1
66,7/30/2022,7:43:24 PM,White-tailed Deer,1
69,7/30/2022,4:07:10 PM,Bird,1
71,7/30/2022,11:25:42 PM,Nine-banded Armadillo,1
73,7/30/2022,8:02:16 PM,Virginia Opossum,1
76,7/30/2022,1:25:43 PM,Person,1
78,7/30/2022,11:03:00 PM,Coyote,1
78,7/30/2022,9:46:44 PM,Virginia Opossum,1
82,7/30/2022,3:06:05 PM,Bird,1
82,7/30/2022,4:41:12 PM,Bird,1
82,7/30/2022,6:42:48 PM,Bird,1
86,7/30/2022,9:29:03 PM,Virginia Opossum,1
87,7/30/2022,8:49:43 PM,Cottontail,1
87,7/30/2022,11:43:04 PM,Nine-banded Armadillo,1
87,7/30/2022,11:07:54 PM,Virginia Opossum,1
87,7/30/2022,11:08:03 PM,Virginia Opossum,1
87,7/30/2022,11:09:00 PM,Virginia Opossum,1
87,7/30/2022,11:09:56 PM,Virginia Opossum,1
88,7/30/2022,2:46:24 PM,Person,1
88,7/30/2022,2:48:49 PM,Person,1
88,7/30/2022,8:41:37 AM,Raccoon,1
88,7/30/2022,8:48:34 AM,Raccoon,1
88,7/30/2022,9:11:32 AM,Raccoon,1
88,7/30/2022,9:43:12 AM,Raccoon,1
88,7/30/2022,9:45:01 AM,Raccoon,1
88,7/30/2022,1:29:28 PM,Raccoon,1
88,7/30/2022,2:16:45 PM,Raccoon,1
88,7/30/2022,3:43:50 PM,Raccoon,1
88,7/30/2022,9:35:19 AM,Virginia Opossum,1
88,7/30/2022,10:50:32 AM,Virginia Opossum,1
88,7/30/2022,4:28:24 PM,Virginia Opossum,1
88,7/30/2022,5:09:24 PM,Virginia Opossum,1
88,7/30/2022,9:42:08 AM,Raccoon,2
90,7/30/2022,2:41:43 PM,Bird,1
90,7/30/2022,10:20:07 AM,Person,1
93,7/30/2022,3:24:06 PM,Gray Squirrel,1
93,7/30/2022,5:48:31 PM,Gray Squirrel,1
93,7/30/2022,4:04:29 PM,White-tailed Deer,1
93,7/30/2022,4:04:29 PM,White-tailed Deer,1
93,7/30/2022,5:48:32 PM,White-tailed Deer,1
94,7/30/2022,1:02:23 PM,Gray Squirrel,1
94,7/30/2022,4:02:05 PM,White-tailed Deer,1
96,7/30/2022,10:15:16 AM,White-tailed Deer,1
96,7/30/2022,10:15:17 AM,White-tailed Deer,1
102,7/30/2022,6:31:34 PM,Domestic Cat,1
1,7/31/2022,2:15:06 PM,White-tailed Deer,1
5,7/31/2022,12:45:08 PM,Gray Squirrel,1
5,7/31/2022,3:11:31 PM,Gray Squirrel,1
5,7/31/2022,6:07:54 PM,White-tailed Deer,1
6,7/31/2022,11:58:24 AM,Bird,1
6,7/31/2022,1:04:43 PM,Bird,1
6,7/31/2022,3:39:07 PM,Bird,1
8,7/31/2022,1:40:58 PM,Gray Squirrel,1
17,7/31/2022,10:09:16 PM,Raccoon,1
18,7/31/2022,11:47:39 PM,White-tailed Deer,1
19,7/31/2022,9:39:15 PM,Raccoon,1
19,7/31/2022,9:41:09 PM,Raccoon,1
19,7/31/2022,9:41:09 PM,Raccoon,1
19,7/31/2022,9:41:16 PM,Raccoon,1
19,7/31/2022,10:48:28 PM,Virginia Opossum,1
20,7/31/2022,9:18:40 PM,Raccoon,1
20,7/31/2022,8:46:38 PM,Virginia Opossum,1
24,7/31/2022,4:07:29 PM,Person,1
24,7/31/2022,5:08:13 PM,Person,1
25,7/31/2022,10:35:05 AM,Gray Squirrel,1
26,7/31/2022,12:14:59 PM,Bird,1
26,7/31/2022,12:03:58 PM,White-tailed Deer,1
29,7/31/2022,5:11:55 PM,Groundhog,1
29,7/31/2022,11:51:28 PM,Nine-banded Armadillo,1
29,7/31/2022,11:46:49 PM,Raccoon,1
29,7/31/2022,11:46:54 PM,Raccoon,2
32,7/31/2022,9:54:06 AM,Bird,1
32,7/31/2022,11:55:50 AM,Domestic Cat,1
32,7/31/2022,12:28:43 PM,Domestic Cat,1
32,7/31/2022,6:15:45 PM,Domestic Cat,1
32,7/31/2022,8:04:45 PM,Raccoon,1
32,7/31/2022,8:04:47 PM,Raccoon,1
32,7/31/2022,8:04:47 PM,Raccoon,1
32,7/31/2022,8:04:47 PM,Raccoon,1
32,7/31/2022,8:04:49 PM,Raccoon,1
34,7/31/2022,10:30:25 AM,Bird,1
34,7/31/2022,11:51:33 AM,Cottontail,1
35,7/31/2022,10:11:44 AM,White-tailed Deer,1
35,7/31/2022,6:26:04 PM,White-tailed Deer,1
35,7/31/2022,6:26:09 PM,White-tailed Deer,1
39,7/31/2022,3:59:17 PM,Person,1
40,7/31/2022,11:56:20 AM,Bird,1
40,7/31/2022,1:07:38 PM,Bird,1
40,7/31/2022,7:18:01 PM,Bird,1
40,7/31/2022,7:51:25 PM,Cottontail,1
44,7/31/2022,4:11:00 PM,Person,1
44,7/31/2022,6:19:47 PM,Person,1
44,7/31/2022,8:42:42 PM,Person,1
46,7/31/2022,8:49:29 PM,Domestic Dog,1
47,7/31/2022,10:10:40 AM,Person,1
49,7/31/2022,12:16:30 PM,Bird,1
49,7/31/2022,9:05:44 AM,Gray Squirrel,1
49,7/31/2022,9:04:40 AM,Gray Squirrel,1
49,7/31/2022,12:30:01 PM,Gray Squirrel,1
50,7/31/2022,9:14:29 AM,Chipmunk,1
50,7/31/2022,1:21:40 PM,Gray Squirrel,1
51,7/31/2022,11:54:41 PM,Nine-banded Armadillo,1
51,7/31/2022,11:27:46 PM,Raccoon,1
54,7/31/2022,2:36:21 PM,Bird,1
54,7/31/2022,2:18:21 PM,Gray Squirrel,1
54,7/31/2022,2:23:53 PM,Gray Squirrel,1
54,7/31/2022,4:52:32 PM,Gray Squirrel,1
54,7/31/2022,9:30:04 PM,Nine-banded Armadillo,1
54,7/31/2022,10:00:21 PM,Nine-banded Armadillo,1
54,7/31/2022,10:19:38 PM,Nine-banded Armadillo,1
54,7/31/2022,10:27:19 PM,Nine-banded Armadillo,1
54,7/31/2022,9:23:17 AM,White-tailed Deer,1
54,7/31/2022,9:23:35 AM,White-tailed Deer,1
54,7/31/2022,9:23:35 AM,White-tailed Deer,1
54,7/31/2022,9:24:06 AM,White-tailed Deer,1
54,7/31/2022,2:13:43 PM,White-tailed Deer,1
54,7/31/2022,2:24:35 PM,White-tailed Deer,1
54,7/31/2022,2:46:43 PM,White-tailed Deer,1
56,7/31/2022,2:01:29 PM,Chipmunk,1
56,7/31/2022,5:57:00 PM,Chipmunk,1
56,7/31/2022,11:19:31 PM,Gray Fox,1
56,7/31/2022,8:30:57 PM,Raccoon,1
57,7/31/2022,11:35:35 AM,Chipmunk,1
57,7/31/2022,9:21:25 PM,Raccoon,1
59,7/31/2022,5:41:58 PM,Bird,1
59,7/31/2022,9:32:31 AM,Domestic Dog,1
59,7/31/2022,2:30:14 PM,Domestic Dog,1
59,7/31/2022,9:32:34 AM,Person,1
59,7/31/2022,2:30:12 PM,Person,1
59,7/31/2022,4:34:34 PM,Person,1
61,7/31/2022,11:39:17 AM,Gray Squirrel,1
61,7/31/2022,2:26:53 PM,Gray Squirrel,1
61,7/31/2022,8:21:26 PM,Raccoon,1
61,7/31/2022,11:39:21 PM,Raccoon,1
61,7/31/2022,11:39:22 PM,Raccoon,1
61,7/31/2022,5:43:51 PM,White-tailed Deer,1
64,7/31/2022,11:45:28 PM,Gray Squirrel,1
64,7/31/2022,1:42:46 PM,Raccoon,1
64,7/31/2022,4:08:16 PM,Raccoon,1
66,7/31/2022,9:07:56 PM,Nine-banded Armadillo,1
66,7/31/2022,8:27:16 PM,Virginia Opossum,1
67,7/31/2022,12:36:48 PM,Domestic Dog,1
67,7/31/2022,12:36:48 PM,Domestic Dog,1
68,7/31/2022,6:01:14 PM,White-tailed Deer,1
71,7/31/2022,10:24:42 PM,Nine-banded Armadillo,1
72,7/31/2022,12:58:42 PM,Domestic Dog,1
73,7/31/2022,10:28:08 PM,Virginia Opossum,1
76,7/31/2022,2:48:52 PM,Person,1
78,7/31/2022,12:32:19 PM,Cottontail,1
78,7/31/2022,9:15:24 PM,Cottontail,1
78,7/31/2022,10:37:14 PM,Virginia Opossum,1
79,7/31/2022,7:40:28 PM,Bird,1
79,7/31/2022,8:06:23 PM,White-tailed Deer,1
79,7/31/2022,8:06:24 PM,White-tailed Deer,1
82,7/31/2022,11:04:35 PM,Virginia Opossum,1
87,7/31/2022,11:02:04 AM,Bird,1
87,7/31/2022,3:15:33 PM,Cottontail,1
87,7/31/2022,2:42:13 PM,Gray Squirrel,1
87,7/31/2022,9:04:41 PM,Raccoon,1
87,7/31/2022,10:35:21 PM,Raccoon,1
87,7/31/2022,10:35:25 PM,Raccoon,1
87,7/31/2022,2:56:25 PM,White-tailed Deer,1
87,7/31/2022,11:22:46 PM,White-tailed Deer,1
87,7/31/2022,11:35:31 PM,White-tailed Deer,1
88,7/31/2022,1:56:58 PM,Domestic Cat,1
88,7/31/2022,5:15:32 PM,Domestic Cat,1
88,7/31/2022,8:46:09 AM,Raccoon,1
88,7/31/2022,9:24:40 AM,Raccoon,1
88,7/31/2022,9:38:19 AM,Raccoon,1
88,7/31/2022,9:39:27 AM,Raccoon,1
88,7/31/2022,10:11:01 AM,Raccoon,1
88,7/31/2022,11:10:11 AM,Raccoon,1
88,7/31/2022,11:26:51 AM,Raccoon,1
88,7/31/2022,2:47:38 PM,Raccoon,1
88,7/31/2022,2:48:46 PM,Raccoon,1
88,7/31/2022,12:40:45 PM,Virginia Opossum,1
88,7/31/2022,2:09:51 PM,Virginia Opossum,1
88,7/31/2022,4:53:26 PM,Virginia Opossum,1
90,7/31/2022,3:52:43 PM,Bird,1
90,7/31/2022,11:22:23 PM,Virginia Opossum,1
91,7/31/2022,8:38:50 PM,Domestic Cat,1
91,7/31/2022,10:27:26 PM,Raccoon,1
91,7/31/2022,11:05:17 PM,Raccoon,1
91,7/31/2022,11:56:04 PM,Raccoon,3
93,7/31/2022,10:43:32 AM,Gray Squirrel,1
93,7/31/2022,11:09:06 AM,Gray Squirrel,1
93,7/31/2022,11:48:23 AM,Gray Squirrel,1
93,7/31/2022,9:19:11 AM,White-tailed Deer,1
93,7/31/2022,4:23:24 PM,White-tailed Deer,1
93,7/31/2022,6:40:14 PM,White-tailed Deer,1
93,7/31/2022,6:59:27 PM,White-tailed Deer,1
93,7/31/2022,7:11:16 PM,White-tailed Deer,1
94,7/31/2022,11:31:31 AM,Bird,1
96,7/31/2022,7:33:01 PM,White-tailed Deer,1
98,7/31/2022,8:34:19 PM,Raccoon,2
100,7/31/2022,5:55:14 PM,Person,1
102,7/31/2022,9:39:09 AM,Person,1
1,8/1/2022,12:23:39 PM,White-tailed Deer,1
1,8/1/2022,12:27:42 PM,White-tailed Deer,1
1,8/1/2022,12:32:44 PM,White-tailed Deer,1
5,8/1/2022,11:36:48 PM,Raccoon,1
5,8/1/2022,10:39:23 AM,White-tailed Deer,1
5,8/1/2022,5:19:02 PM,White-tailed Deer,1
6,8/1/2022,9:09:52 AM,Bird,1
6,8/1/2022,2:35:10 PM,Bird,1
6,8/1/2022,2:55:55 PM,Bird,1
18,8/1/2022,11:35:55 PM,White-tailed Deer,1
25,8/1/2022,4:57:55 PM,Domestic Cat,1
25,8/1/2022,7:24:42 PM,White-tailed Deer,1
26,8/1/2022,8:30:32 AM,White-tailed Deer,1
26,8/1/2022,9:10:49 AM,White-tailed Deer,1
26,8/1/2022,1:42:48 PM,White-tailed Deer,1
26,8/1/2022,2:34:46 PM,White-tailed Deer,1
29,8/1/2022,4:36:03 PM,Bird,1
29,8/1/2022,12:02:32 PM,Groundhog,1
29,8/1/2022,2:30:11 PM,Groundhog,1
32,8/1/2022,10:20:43 AM,Bird,1
32,8/1/2022,4:46:48 PM,Domestic Cat,1
32,8/1/2022,8:49:34 PM,Raccoon,1
32,8/1/2022,8:49:36 PM,Raccoon,1
32,8/1/2022,8:49:36 PM,Raccoon,1
32,8/1/2022,8:52:30 PM,Raccoon,1
35,8/1/2022,10:14:31 PM,Red Fox,1
35,8/1/2022,8:04:25 PM,White-tailed Deer,1
35,8/1/2022,8:04:36 PM,White-tailed Deer,1
35,8/1/2022,8:09:27 PM,White-tailed Deer,1
35,8/1/2022,8:17:29 PM,White-tailed Deer,1
38,8/1/2022,9:56:54 PM,Raccoon,1
38,8/1/2022,9:59:27 PM,Raccoon,1
39,8/1/2022,6:51:25 PM,Person,1
39,8/1/2022,7:00:35 PM,Person,1
40,8/1/2022,12:17:21 PM,Gray Squirrel,1
40,8/1/2022,3:34:26 PM,Gray Squirrel,1
40,8/1/2022,11:02:59 PM,Virginia Opossum,1
42,8/1/2022,7:30:52 PM,Gray Squirrel,1
43,8/1/2022,8:14:09 AM,Person,1
43,8/1/2022,10:40:43 AM,Person,1
43,8/1/2022,11:01:52 AM,Person,1
43,8/1/2022,11:10:51 AM,Person,1
43,8/1/2022,12:07:54 PM,Person,1
43,8/1/2022,7:24:52 PM,Person,1
43,8/1/2022,8:00:50 PM,Person,1
43,8/1/2022,8:14:35 PM,Person,1
43,8/1/2022,10:01:09 PM,Striped Skunk,1
46,8/1/2022,7:10:26 PM,Domestic Dog,1
47,8/1/2022,12:42:29 PM,Person,1
47,8/1/2022,6:23:32 PM,Person,1
50,8/1/2022,5:51:29 PM,Bird,1
50,8/1/2022,10:42:15 PM,Virginia Opossum,1
51,8/1/2022,8:23:04 PM,Raccoon,1
54,8/1/2022,11:55:00 AM,Bird,1
54,8/1/2022,12:39:24 PM,Bird,1
54,8/1/2022,12:48:23 PM,Bird,1
54,8/1/2022,9:42:12 PM,Coyote,1
54,8/1/2022,12:16:37 PM,Gray Squirrel,1
54,8/1/2022,4:09:48 PM,Gray Squirrel,1
54,8/1/2022,4:22:32 PM,Gray Squirrel,1
56,8/1/2022,6:06:47 PM,Chipmunk,1
57,8/1/2022,9:29:47 PM,Nine-banded Armadillo,1
61,8/1/2022,6:21:55 PM,Bird,1
61,8/1/2022,4:18:50 PM,Gray Squirrel,1
61,8/1/2022,4:28:32 PM,Gray Squirrel,1
61,8/1/2022,11:15:37 PM,Raccoon,1
61,8/1/2022,10:10:33 AM,White-tailed Deer,1
63,8/1/2022,11:18:19 PM,Nine-banded Armadillo,1
